uid,location,age,gender,reg_channel,reg_date,outcome
7632,1,0,,7,2015-09-24,0
7633,13,29,male,3,2015-11-02,1
7634,6,29,male,3,2013-04-16,0
7635,15,34,male,9,2013-05-10,1
7636,15,22,female,9,2013-05-11,1
7637,10,24,female,7,2013-05-18,0
7638,1,0,,4,2016-09-09,1
7639,1,0,,7,2016-11-03,0
7640,4,27,female,9,2008-04-20,0
7641,1,0,,3,2013-11-11,0
7642,1,0,,13,2017-01-15,0
7643,5,22,male,9,2010-06-12,1
7644,14,24,male,7,2011-07-12,0
7645,1,0,,4,2016-10-28,1
7646,1,0,,7,2010-06-06,0
7647,1,0,,7,2016-09-22,0
7648,1,0,,9,2015-04-07,0
7649,1,0,,7,2015-09-27,0
7650,5,17,male,3,2015-07-13,1
7651,1,23,,9,2015-08-11,1
7652,1,0,,7,2016-01-28,0
7653,1,0,,7,2013-10-31,1
7654,1,0,,7,2013-05-08,1
7655,1,0,,7,2013-06-06,0
7656,13,23,female,3,2015-02-21,0
7657,1,0,,7,2013-05-24,1
7658,15,23,female,3,2014-11-03,1
7659,1,0,,7,2015-11-01,0
7660,4,0,,7,2012-09-22,1
7661,10,28,male,3,2012-11-01,0
7662,4,28,female,3,2017-01-21,1
7663,22,16,female,9,2013-11-11,1
7664,1,0,,7,2013-11-12,0
7665,1,0,,7,2013-11-22,0
7666,1,0,,7,2013-11-29,1
7667,1,0,,4,2016-09-13,0
7668,15,20,female,4,2016-02-21,0
7669,1,0,,7,2016-02-23,1
7670,14,23,male,3,2012-12-28,0
7671,4,21,male,3,2014-11-03,0
7672,9,37,female,9,2015-03-23,0
7673,14,20,male,9,2015-04-02,1
7674,1,0,,7,2010-10-28,1
7675,1,0,,4,2016-05-05,1
7676,5,20,male,9,2013-11-15,1
7677,13,21,female,9,2015-05-10,0
7678,3,0,,7,2013-05-30,1
7679,1,21,male,3,2016-10-16,1
7680,1,0,,7,2015-09-03,1
7681,1,0,,7,2015-09-03,0
7682,1,0,,7,2016-02-05,0
7683,1,0,,9,2017-01-30,1
7684,1,0,,7,2015-09-07,0
7685,1,0,,7,2010-09-17,0
7686,22,36,female,7,2012-01-19,0
7687,5,24,male,3,2012-04-10,1
7688,8,0,male,9,2004-09-01,1
7689,22,21,male,9,2010-08-12,0
7690,8,23,male,3,2012-10-20,1
7691,1,0,,7,2012-12-18,0
7692,22,44,female,9,2014-09-15,1
7693,4,19,male,4,2016-08-16,1
7694,1,0,,7,2012-02-01,0
7695,1,0,,7,2016-01-27,0
7696,1,0,,4,2016-02-11,1
7697,14,39,female,9,2008-05-25,0
7698,1,17,male,4,2016-08-30,0
7699,1,0,,7,2016-09-15,0
7700,1,0,,4,2016-10-02,0
7701,4,30,,3,2013-10-22,0
7702,1,0,,7,2015-10-31,0
7703,1,0,,7,2016-11-10,0
7704,4,33,female,3,2016-09-27,1
7705,1,0,,7,2010-09-20,0
7706,1,0,,7,2010-11-25,0
7707,4,18,female,3,2013-09-29,0
7708,5,21,female,3,2013-01-25,1
7709,1,0,,7,2014-07-16,0
7710,22,0,,9,2014-07-22,1
7711,1,0,,4,2016-12-15,1
7712,1,0,,7,2016-03-25,0
7713,6,38,female,3,2015-07-16,1
7714,6,18,male,3,2015-08-09,1
7715,4,27,female,4,2015-10-29,1
7716,1,0,,7,2014-01-29,1
7717,1,0,,4,2015-12-19,1
7718,22,17,female,3,2017-01-04,1
7719,14,21,male,9,2011-07-05,1
7720,5,21,male,9,2011-07-11,1
7721,1,0,,7,2013-03-15,1
7722,1,0,,7,2016-06-18,0
7723,1,0,,7,2016-07-21,0
7724,13,37,male,7,2010-09-27,1
7725,1,0,,7,2010-10-18,1
7726,8,20,male,9,2013-04-14,1
7727,4,31,female,7,2011-07-14,0
7728,5,38,male,9,2011-07-30,1
7729,22,42,male,3,2014-08-21,1
7730,14,20,male,3,2014-09-11,0
7731,1,0,,7,2014-10-07,0
7732,1,0,,7,2013-10-22,0
7733,1,0,,7,2012-12-22,1
7734,5,22,male,7,2013-07-11,0
7735,13,31,male,9,2010-09-17,0
7736,1,0,,7,2013-07-02,1
7737,1,0,,13,2017-01-01,0
7738,5,18,female,9,2011-07-18,1
7739,1,0,,4,2015-10-14,1
7740,13,25,male,9,2015-10-15,0
7741,12,25,female,3,2014-09-15,1
7742,1,0,,7,2016-01-07,1
7743,1,0,,7,2016-01-09,1
7744,1,0,,7,2016-01-09,1
7745,1,0,,7,2016-01-11,1
7746,1,0,,7,2013-12-06,0
7747,15,31,male,7,2010-10-06,1
7748,14,31,male,4,2016-11-28,1
7749,1,0,,7,2013-01-19,1
7750,1,0,,7,2011-04-29,0
7751,1,0,,7,2016-01-09,1
7752,1,0,,7,2016-01-17,0
7753,1,0,,7,2015-10-02,1
7754,17,21,female,4,2015-10-12,1
7755,3,29,female,9,2009-03-26,0
7756,13,22,male,9,2009-07-08,0
7757,10,28,female,3,2014-11-06,1
7758,1,17,,9,2017-02-15,0
7759,12,18,male,3,2015-03-08,1
7760,5,36,female,9,2011-05-28,1
7761,6,26,female,9,2012-07-04,1
7762,1,0,,9,2012-07-21,1
7763,14,7,male,4,2016-09-02,1
7764,4,31,female,3,2016-09-08,0
7765,1,0,,7,2016-09-14,0
7766,10,35,male,9,2008-05-26,0
7767,1,0,,7,2016-01-16,0
7768,1,0,,7,2012-12-22,0
7769,1,0,,7,2013-10-25,0
7770,15,32,male,9,2009-02-18,0
7771,11,22,female,3,2013-01-23,1
7772,13,19,male,3,2016-09-01,1
7773,15,36,male,3,2012-07-11,0
7774,1,0,,7,2012-08-24,0
7775,1,0,,7,2013-04-06,0
7776,6,0,,9,2014-07-25,0
7777,6,18,male,4,2015-10-21,1
7778,11,0,,9,2015-09-11,0
7779,5,26,male,3,2015-09-17,1
7780,1,0,,7,2015-11-06,0
7781,18,28,female,9,2008-10-16,0
7782,4,0,,9,2015-01-16,1
7783,1,22,female,3,2015-01-22,1
7784,1,0,,7,2016-01-22,1
7785,1,0,,7,2016-10-04,0
7786,22,23,male,9,2016-01-04,1
7787,1,0,,7,2016-01-22,1
7788,5,25,male,9,2006-12-19,1
7789,1,0,,7,2010-06-23,1
7790,14,40,male,3,2012-01-29,0
7791,1,0,,7,2015-10-13,0
7792,13,32,male,7,2010-09-24,0
7793,1,0,,7,2016-02-16,1
7794,1,0,,7,2014-01-17,0
7795,1,0,,7,2016-01-02,1
7796,1,0,,7,2016-01-06,1
7797,22,18,male,3,2015-09-24,1
7798,4,20,female,4,2015-10-08,1
7799,5,21,male,4,2016-04-01,1
7800,14,40,male,9,2007-09-28,1
7801,7,25,male,9,2007-11-05,1
7802,14,24,female,3,2013-12-13,1
7803,1,0,,7,2014-01-22,1
7804,6,27,male,4,2017-01-15,1
7805,1,0,,7,2013-11-22,0
7806,1,0,,7,2013-11-26,0
7807,5,17,male,3,2013-12-06,0
7808,4,24,male,9,2016-08-11,1
7809,11,0,,9,2016-08-02,0
7810,1,0,,7,2015-10-23,0
7811,13,24,male,9,2016-01-21,1
7812,4,31,female,7,2010-11-18,1
7813,13,20,male,9,2014-06-22,1
7814,1,0,,3,2014-07-19,1
7815,13,18,male,9,2016-09-25,1
7816,1,0,,7,2015-06-24,0
7817,1,0,,7,2015-11-06,0
7818,1,0,,4,2016-10-08,1
7819,22,57,male,9,2013-02-17,0
7820,15,20,male,9,2013-03-14,1
7821,22,26,male,3,2013-03-17,1
7822,11,25,female,3,2013-02-04,0
7823,11,19,female,3,2013-02-10,1
7824,17,20,male,9,2013-04-14,1
7825,1,0,,7,2013-05-20,1
7826,1,0,male,7,2013-05-21,1
7827,6,0,,3,2013-05-25,1
7828,1,0,,9,2016-10-29,1
7829,15,19,female,3,2016-02-11,1
7830,1,0,,7,2015-08-30,0
7831,4,24,female,7,2016-04-23,1
7832,22,26,male,9,2007-09-30,0
7833,13,30,male,3,2014-10-29,1
7834,15,26,male,3,2014-10-29,1
7835,5,57,male,7,2010-12-02,0
7836,5,29,male,3,2013-10-16,0
7837,15,25,male,9,2011-07-03,1
7838,13,0,,9,2011-08-11,0
7839,1,0,,7,2013-03-01,0
7840,1,0,,3,2013-05-06,1
7841,5,20,,9,2014-09-20,1
7842,1,0,,4,2015-10-30,1
7843,22,26,male,9,2014-11-14,1
7844,1,0,,7,2015-08-07,0
7845,1,0,,7,2015-08-09,1
7846,1,0,,7,2015-12-19,0
7847,22,25,male,9,2011-09-06,1
7848,13,21,female,9,2011-09-23,1
7849,1,0,,7,2014-01-16,0
7850,3,19,male,9,2014-01-26,1
7851,15,19,female,4,2016-02-23,1
7852,1,0,,9,2016-03-01,0
7853,1,0,,7,2016-02-17,1
7854,1,0,,7,2015-07-22,0
7855,1,0,female,7,2016-02-28,1
7856,15,27,male,9,2008-09-06,1
7857,4,22,female,7,2013-01-19,0
7858,4,36,male,3,2013-01-21,1
7859,22,25,female,7,2013-01-25,0
7860,5,28,female,7,2014-12-11,0
7861,15,37,female,4,2016-09-23,1
7862,12,31,male,3,2013-04-05,0
7863,13,25,female,9,2010-01-19,0
7864,1,0,,9,2016-01-03,1
7865,13,29,male,7,2013-08-20,1
7866,12,52,female,9,2005-06-20,0
7867,15,0,male,9,2005-11-22,1
7868,1,0,,7,2011-11-03,1
7869,1,0,,7,2015-09-05,0
7870,1,0,,7,2015-10-25,0
7871,22,29,male,9,2008-02-27,0
7872,14,27,male,9,2015-11-08,1
7873,5,20,female,3,2016-02-27,1
7874,1,33,male,4,2017-01-23,1
7875,1,0,,7,2014-01-05,0
7876,1,0,,7,2014-01-15,1
7877,15,30,male,9,2014-10-31,1
7878,1,0,,7,2014-08-14,0
7879,4,35,female,9,2010-05-25,1
7880,4,27,female,9,2010-07-19,1
7881,13,57,female,9,2010-09-11,1
7882,15,20,male,3,2012-04-13,1
7883,22,23,male,9,2012-04-25,1
7884,5,17,male,3,2012-04-28,1
7885,10,21,male,3,2012-07-02,0
7886,14,52,female,9,2008-05-23,0
7887,5,29,male,9,2008-06-20,1
7888,1,0,,7,2016-11-21,0
7889,18,28,male,9,2006-08-11,1
7890,5,27,female,9,2007-04-17,0
7891,1,0,,4,2016-09-26,1
7892,1,0,,7,2016-08-13,0
7893,1,0,,7,2016-10-09,0
7894,1,0,,7,2010-04-09,0
7895,15,23,male,9,2010-08-06,1
7896,1,26,female,9,2010-09-20,0
7897,1,0,,7,2012-12-17,0
7898,1,0,,7,2014-02-24,0
7899,8,22,male,3,2014-11-06,1
7900,6,21,female,3,2016-10-30,1
7901,4,29,male,9,2008-05-22,1
7902,1,0,,7,2013-06-23,1
7903,1,0,,7,2016-01-31,1
7904,4,25,female,9,2016-02-11,1
7905,1,0,,7,2015-10-01,0
7906,15,32,male,7,2015-10-28,0
7907,1,0,,7,2015-11-07,0
7908,5,29,male,9,2008-03-19,1
7909,12,19,female,7,2015-10-03,0
7910,15,28,female,9,2008-03-08,0
7911,1,0,,7,2014-06-25,0
7912,13,220,male,3,2014-07-04,0
7913,15,0,female,3,2014-08-16,1
7914,22,37,female,9,2014-09-04,1
7915,1,18,male,3,2014-09-22,1
7916,13,35,female,4,2016-07-17,1
7917,13,30,female,3,2013-05-11,0
7918,13,20,female,9,2013-05-15,1
7919,6,24,male,3,2013-06-11,1
7920,15,25,female,4,2016-08-02,1
7921,1,0,,7,2016-09-05,0
7922,1,0,,13,2016-09-12,0
7923,22,29,female,3,2013-10-21,0
7924,5,30,male,9,2008-11-06,0
7925,12,28,female,9,2007-11-19,1
7926,1,0,,7,2013-12-27,0
7927,1,0,,7,2014-01-05,1
7928,13,18,male,9,2008-09-25,0
7929,1,0,,4,2016-12-13,1
7930,22,40,female,9,2017-01-11,0
7931,1,0,,13,2017-01-12,1
7932,1,0,,7,2017-01-21,0
7933,22,0,male,9,2005-10-22,1
7934,13,29,male,9,2005-12-18,1
7935,1,0,,7,2015-08-30,0
7936,1,0,,7,2013-11-04,1
7937,1,0,,7,2013-12-07,1
7938,1,0,,7,2014-01-29,0
7939,1,0,,7,2015-08-10,0
7940,5,19,female,9,2016-12-24,1
7941,1,0,,7,2015-07-19,0
7942,15,41,male,9,2008-06-20,0
7943,9,27,male,4,2016-11-04,1
7944,4,0,,7,2010-06-16,0
7945,12,24,female,4,2015-11-05,0
7946,4,27,male,9,2007-06-11,1
7947,13,22,female,9,2012-11-06,1
7948,5,21,female,9,2010-08-02,0
7949,22,26,male,3,2013-01-30,0
7950,4,30,female,9,2006-06-03,0
7951,22,25,female,9,2006-07-15,0
7952,1,0,,9,2015-05-10,1
7953,5,54,female,9,2014-10-12,0
7954,1,0,,7,2012-01-18,0
7955,13,34,male,3,2012-02-02,1
7956,15,20,female,9,2012-05-24,1
7957,1,17,,9,2017-02-20,1
7958,13,33,female,9,2010-12-14,1
7959,1,0,,7,2013-10-30,1
7960,1,0,,7,2013-11-06,0
7961,1,0,,7,2014-01-28,0
7962,5,22,female,4,2015-10-07,1
7963,1,0,,7,2015-10-18,0
7964,22,30,female,3,2012-12-18,0
7965,1,0,,7,2015-10-19,0
7966,18,0,,3,2013-07-02,0
7967,13,44,male,9,2009-03-21,1
7968,5,67,male,7,2016-03-03,1
7969,1,0,,7,2016-03-05,0
7970,13,29,male,9,2008-01-07,0
7971,13,21,male,9,2011-06-27,1
7972,1,0,,7,2011-06-30,1
7973,13,32,female,9,2011-05-05,1
7974,1,0,,7,2014-02-06,0
7975,1,0,,7,2014-02-16,0
7976,9,0,,7,2014-02-27,1
7977,1,0,,7,2013-11-04,1
7978,1,0,,7,2015-09-20,0
7979,1,0,,7,2015-09-29,0
7980,1,0,,7,2011-12-20,0
7981,5,0,female,3,2015-03-01,1
7982,1,0,,7,2015-03-06,0
7983,5,63,male,9,2010-01-17,0
7984,1,0,,3,2013-02-10,1
7985,1,0,,7,2013-11-11,0
7986,1,0,,7,2015-10-20,0
7987,1,0,,7,2016-01-22,0
7988,13,23,,9,2016-09-28,0
7989,13,48,female,9,2013-05-04,0
7990,1,0,,7,2013-05-14,0
7991,13,63,female,7,2015-10-13,0
7992,1,0,,7,2015-10-15,0
7993,10,19,male,9,2015-01-16,1
7994,22,20,female,7,2015-01-21,0
7995,1,0,,3,2013-07-05,1
7996,22,36,female,9,2009-01-13,1
7997,6,33,male,3,2015-08-30,1
7998,1,0,,9,2016-07-21,1
7999,1,0,,7,2016-07-25,0
8000,1,0,,7,2016-12-13,0
8001,1,0,,7,2017-01-09,0
8002,1,0,,7,2017-01-18,0
8003,15,44,female,7,2011-03-29,0
8004,13,25,female,3,2013-07-10,1
8005,4,61,female,3,2013-10-06,0
8006,1,0,,3,2013-07-10,1
8007,9,34,male,3,2015-08-29,0
8008,1,0,,7,2015-08-31,0
8009,15,29,male,9,2011-10-08,1
8010,14,20,female,9,2011-10-13,1
8011,5,20,female,3,2015-04-18,1
8012,4,20,female,4,2015-11-04,1
8013,22,22,male,9,2010-05-27,1
8014,15,22,male,3,2016-11-17,1
8015,11,25,male,9,2013-09-25,1
8016,5,25,female,9,2015-12-28,0
8017,1,0,,4,2016-01-03,1
8018,13,16,male,4,2016-11-05,1
8019,1,0,,7,2016-11-27,0
8020,5,34,female,7,2016-01-21,1
8021,21,22,male,7,2016-10-12,0
8022,14,23,female,9,2016-11-29,1
8023,11,31,female,9,2013-02-02,0
8024,21,35,female,9,2008-02-10,0
8025,1,0,,7,2015-07-18,0
8026,15,35,,3,2015-11-06,1
8027,13,42,male,9,2008-07-14,1
8028,13,39,male,9,2009-01-26,1
8029,5,23,female,9,2013-01-21,1
8030,15,35,female,3,2013-01-24,1
8031,15,35,male,9,2010-12-13,1
8032,1,0,,9,2014-12-04,1
8033,15,19,female,9,2014-12-21,1
8034,1,0,,9,2014-12-27,0
8035,5,58,female,7,2016-03-04,1
8036,22,0,,7,2010-04-03,0
8037,1,0,,7,2015-12-27,0
8038,5,18,male,4,2016-01-02,1
8039,18,20,female,4,2016-01-02,1
8040,1,0,,7,2016-01-05,0
8041,1,0,,7,2016-03-08,1
8042,1,0,,7,2016-01-27,1
8043,5,17,male,3,2016-01-09,1
8044,15,0,,4,2016-01-11,1
8045,1,0,,7,2016-02-05,1
8046,1,0,,7,2015-10-23,0
8047,1,0,,7,2015-12-26,0
8048,5,46,male,3,2016-01-29,0
8049,5,35,female,7,2016-02-05,1
8050,22,29,female,9,2006-02-04,0
8051,1,0,,3,2013-10-21,1
8052,22,18,female,3,2015-12-29,1
8053,1,0,,7,2016-10-17,0
8054,1,0,,3,2014-05-01,1
8055,5,27,male,9,2006-04-13,0
8056,5,28,female,9,2011-11-13,0
8057,1,0,,7,2012-12-28,0
8058,13,24,male,4,2016-08-22,1
8059,1,0,,7,2013-03-15,0
8060,11,21,female,9,2013-03-22,1
8061,4,26,female,9,2013-04-02,1
8062,1,0,,7,2015-08-29,0
8063,6,20,male,3,2015-09-07,1
8064,1,0,,7,2011-08-06,1
8065,1,33,male,7,2016-08-03,0
8066,1,0,,7,2016-08-05,0
8067,1,0,,7,2016-08-15,0
8068,10,33,female,4,2016-08-20,1
8069,22,27,male,7,2010-07-30,0
8070,1,0,,7,2010-09-23,0
8071,13,29,female,4,2015-12-18,1
8072,10,20,male,9,2007-07-10,1
8073,5,34,female,9,2007-09-27,0
8074,12,26,male,3,2014-08-22,1
8075,13,25,male,4,2016-07-30,1
8076,22,26,female,9,2010-10-31,0
8077,13,25,female,9,2010-11-01,1
8078,1,0,,7,2016-03-06,0
8079,9,27,female,7,2016-03-06,0
8080,1,0,,7,2014-05-19,1
8081,5,23,female,9,2014-10-13,1
8082,1,0,,7,2013-12-11,1
8083,4,0,,9,2015-03-03,0
8084,1,0,,7,2016-02-15,1
8085,1,0,,7,2016-12-24,0
8086,21,23,male,9,2010-03-28,1
8087,15,36,male,7,2010-05-05,1
8088,1,0,,7,2013-03-07,1
8089,13,29,male,7,2013-04-12,0
8090,1,0,,4,2016-07-10,0
8091,5,36,female,9,2008-10-05,0
8092,1,0,,7,2015-11-07,0
8093,1,0,,7,2012-03-28,1
8094,13,26,male,9,2012-05-04,1
8095,13,0,male,3,2015-01-13,1
8096,1,32,male,3,2015-03-28,1
8097,4,32,male,9,2011-09-25,1
8098,1,0,,7,2016-01-15,0
8099,15,0,,9,2014-12-25,0
8100,1,0,,7,2016-03-06,1
8101,1,0,,7,2016-03-11,1
8102,1,0,,7,2017-01-05,1
8103,1,0,,4,2017-01-18,1
8104,1,20,female,3,2017-01-18,1
8105,1,0,,9,2015-08-16,1
8106,1,0,,7,2015-08-16,1
8107,1,0,,7,2015-08-18,0
8108,1,0,,9,2015-08-19,1
8109,15,33,male,3,2013-01-22,0
8110,10,32,male,3,2013-02-18,1
8111,1,0,,7,2013-04-26,0
8112,1,18,female,9,2015-08-08,0
8113,1,0,,7,2016-01-30,1
8114,15,25,male,4,2016-10-16,1
8115,22,26,female,9,2008-07-10,0
8116,22,44,female,3,2015-09-06,1
8117,5,19,male,3,2015-09-29,1
8118,1,0,,9,2015-06-15,1
8119,5,30,female,3,2015-08-10,0
8120,3,34,male,7,2010-10-12,0
8121,15,46,male,9,2010-10-31,1
8122,1,0,,7,2013-11-02,1
8123,15,0,,3,2013-12-18,1
8124,13,33,male,9,2013-12-21,0
8125,4,0,,4,2015-12-25,1
8126,1,0,,7,2016-01-06,1
8127,1,0,,7,2015-08-06,1
8128,1,0,,7,2017-01-18,1
8129,1,0,,4,2016-02-05,1
8130,1,35,male,7,2016-02-13,1
8131,1,0,,7,2014-07-30,0
8132,1,0,,7,2014-01-16,1
8133,1,0,,7,2016-01-25,1
8134,13,30,female,7,2010-10-18,0
8135,1,0,,7,2010-10-25,0
8136,1,0,,7,2010-12-08,1
8137,1,0,,3,2013-10-13,1
8138,13,27,male,7,2013-10-16,1
8139,1,0,,7,2015-12-02,0
8140,1,0,,9,2016-09-16,0
8141,13,27,male,9,2013-08-06,1
8142,1,0,,7,2014-08-03,0
8143,1,0,,7,2016-07-21,1
8144,15,16,male,3,2013-11-28,1
8145,1,26,male,4,2016-09-28,1
8146,1,0,,7,2016-10-13,0
8147,1,0,,4,2015-10-22,1
8148,22,36,,4,2015-10-25,1
8149,1,0,,7,2015-10-28,0
8150,1,0,,7,2015-10-09,0
8151,4,45,female,4,2015-10-24,1
8152,1,0,,4,2015-11-15,0
8153,13,28,female,9,2012-10-03,1
8154,1,47,female,3,2017-01-26,1
8155,15,33,male,9,2016-10-25,0
8156,1,0,,4,2016-10-27,1
8157,1,0,,7,2015-11-01,0
8158,1,0,,3,2013-06-08,1
8159,1,0,,7,2013-06-16,0
8160,5,29,female,9,2007-08-18,1
8161,18,30,male,9,2007-09-27,1
8162,22,21,male,3,2013-02-14,0
8163,10,47,male,7,2013-02-20,0
8164,13,20,female,3,2013-03-10,1
8165,6,0,female,7,2013-03-14,1
8166,1,0,,7,2014-08-25,0
8167,18,23,male,7,2014-02-06,0
8168,1,0,,9,2014-02-15,0
8169,1,0,,7,2014-02-16,1
8170,15,51,female,7,2014-02-19,0
8171,15,30,female,3,2014-03-05,1
8172,1,0,,7,2015-08-20,1
8173,1,30,male,3,2016-07-04,1
8174,1,0,,7,2016-07-22,0
8175,1,0,,7,2015-07-13,0
8176,13,0,,9,2015-03-23,1
8177,22,27,male,3,2016-08-28,1
8178,14,22,male,7,2013-03-16,0
8179,1,17,female,4,2016-11-11,1
8180,13,54,male,3,2016-11-24,0
8181,1,0,,7,2016-01-14,1
8182,1,0,,7,2016-11-26,0
8183,9,24,male,9,2016-12-09,0
8184,1,0,,7,2013-07-19,1
8185,15,17,female,3,2016-12-17,1
8186,1,0,,7,2015-09-17,0
8187,15,23,female,9,2014-11-11,0
8188,1,0,,7,2016-02-08,1
8189,14,28,,4,2016-03-04,1
8190,1,0,,4,2016-01-01,1
8191,1,0,,7,2015-09-27,0
8192,1,0,,7,2011-07-24,0
8193,1,0,,7,2010-11-01,0
8194,13,34,,9,2015-05-25,0
8195,22,47,female,7,2010-11-18,0
8196,5,19,female,3,2013-10-25,0
8197,4,50,female,9,2005-05-19,0
8198,22,33,female,9,2008-05-17,0
8199,5,28,male,9,2008-06-14,1
8200,13,35,male,9,2008-08-27,1
8201,1,0,,9,2015-04-14,1
8202,22,60,male,4,2016-12-03,0
8203,1,0,,4,2016-01-17,1
8204,21,23,female,4,2016-01-24,1
8205,1,0,,7,2016-01-25,0
8206,1,0,,7,2015-09-10,0
8207,4,0,,9,2015-09-28,1
8208,5,38,male,3,2015-06-12,1
8209,1,0,,4,2016-07-27,1
8210,13,35,male,7,2016-01-31,1
8211,1,0,,4,2016-02-02,1
8212,12,28,male,3,2013-06-09,1
8213,1,0,,9,2013-06-13,1
8214,15,25,male,4,2017-01-16,0
8215,5,18,male,9,2017-01-25,1
8216,15,22,male,4,2016-10-28,1
8217,1,0,,7,2015-07-28,0
8218,1,0,,9,2016-10-08,1
8219,1,0,,7,2010-05-04,0
8220,1,0,,7,2010-05-27,0
8221,1,0,,7,2010-06-05,0
8222,15,36,male,9,2008-10-31,0
8223,1,0,,7,2013-01-30,0
8224,9,23,male,3,2013-02-15,1
8225,13,27,male,9,2010-02-20,0
8226,1,0,male,7,2013-07-27,0
8227,1,0,,3,2013-08-03,1
8228,1,0,,7,2013-11-09,0
8229,1,0,,7,2015-01-11,0
8230,1,0,,9,2016-12-24,1
8231,1,0,,7,2017-01-13,0
8232,18,34,female,9,2015-06-29,0
8233,1,0,,4,2016-02-26,1
8234,1,0,,7,2013-10-17,0
8235,1,0,,7,2013-10-25,0
8236,1,0,,7,2013-10-25,0
8237,22,36,male,9,2012-10-08,1
8238,1,0,male,4,2015-12-31,1
8239,22,22,female,3,2016-01-03,0
8240,1,0,,7,2016-01-11,1
8241,1,0,,7,2016-02-04,0
8242,1,0,,7,2015-11-01,0
8243,5,17,male,4,2015-12-29,1
8244,1,0,,7,2016-01-08,1
8245,11,25,female,3,2015-09-07,1
8246,1,0,,7,2013-01-07,1
8247,4,21,female,3,2015-08-19,1
8248,4,38,female,9,2008-03-04,1
8249,1,28,male,7,2013-05-31,0
8250,6,23,male,9,2010-11-25,1
8251,1,0,,7,2013-10-08,0
8252,1,22,,9,2015-07-21,1
8253,6,31,male,3,2015-05-28,1
8254,1,0,,7,2016-01-26,1
8255,1,0,,7,2016-01-16,0
8256,1,0,,7,2016-02-12,1
8257,1,0,,7,2016-02-13,1
8258,1,0,,7,2016-02-26,1
8259,5,52,male,9,2006-10-31,1
8260,1,0,,7,2015-10-18,0
8261,4,27,female,9,2014-05-30,1
8262,1,0,,9,2015-01-29,0
8263,15,47,female,9,2015-02-08,1
8264,13,16,female,9,2015-02-11,1
8265,13,0,,4,2015-10-21,0
8266,4,27,male,3,2013-05-13,0
8267,12,22,,7,2013-06-13,1
8268,1,0,,7,2015-08-24,0
8269,1,0,,7,2015-12-29,0
8270,1,0,,7,2014-12-31,0
8271,1,0,,7,2015-07-06,0
8272,22,24,female,9,2015-07-14,0
8273,1,0,,7,2015-07-18,0
8274,4,40,female,9,2010-10-06,1
8275,5,21,male,7,2015-06-12,0
8276,1,0,,7,2016-03-28,0
8277,8,25,male,4,2016-09-18,1
8278,4,30,male,9,2015-02-09,1
8279,1,0,,9,2015-02-25,1
8280,15,26,male,9,2011-07-03,0
8281,14,63,female,3,2015-05-03,0
8282,1,0,,7,2014-08-26,0
8283,15,0,,9,2012-09-27,1
8284,1,0,,7,2012-11-11,1
8285,5,32,male,9,2004-07-24,0
8286,1,0,,7,2016-02-16,0
8287,1,0,,7,2016-02-17,1
8288,22,19,male,9,2016-03-01,1
8289,1,0,,9,2016-03-02,1
8290,22,0,,3,2014-07-19,0
8291,22,57,male,9,2010-04-03,1
8292,22,0,,9,2015-10-12,1
8293,1,0,,7,2015-12-20,1
8294,15,19,male,3,2016-08-10,1
8295,5,34,female,7,2010-10-04,0
8296,13,34,male,9,2010-11-08,1
8297,5,56,female,7,2010-11-10,0
8298,13,31,female,3,2013-04-05,1
8299,21,22,female,3,2014-10-07,1
8300,1,0,,7,2016-08-22,0
8301,6,23,male,9,2010-04-17,1
8302,1,0,,7,2016-02-26,0
8303,1,0,,4,2016-03-14,1
8304,1,0,,7,2016-03-08,1
8305,11,15,male,7,2016-03-10,0
8306,7,24,female,3,2015-09-02,1
8307,9,37,female,9,2015-09-07,1
8308,5,29,male,7,2012-04-14,0
8309,8,47,male,7,2013-11-08,1
8310,1,0,,7,2016-10-10,0
8311,5,28,female,3,2015-06-13,1
8312,8,21,male,3,2015-10-19,0
8313,1,0,,7,2016-03-27,0
8314,13,0,,4,2016-04-18,1
8315,4,0,female,7,2013-05-03,0
8316,1,0,,7,2015-09-01,1
8317,1,0,,7,2015-09-05,0
8318,1,0,,7,2015-09-06,0
8319,1,0,,7,2015-09-13,0
8320,1,0,,7,2015-10-05,0
8321,1,27,male,3,2014-12-23,1
8322,1,0,,7,2014-12-30,1
8323,1,0,,7,2016-01-25,0
8324,14,32,male,4,2016-01-30,0
8325,1,18,female,4,2016-01-31,0
8326,8,30,male,3,2012-06-29,1
8327,1,0,,7,2012-09-04,1
8328,22,27,female,3,2015-08-15,1
8329,9,0,,9,2014-10-06,0
8330,1,0,,7,2014-03-26,0
8331,1,0,,7,2013-09-18,0
8332,1,0,,4,2015-11-20,1
8333,1,0,,7,2015-11-24,0
8334,1,0,,7,2015-11-30,0
8335,12,25,male,4,2015-12-24,1
8336,13,29,male,9,2007-07-26,0
8337,4,27,male,9,2008-09-20,0
8338,4,27,male,9,2008-11-08,0
8339,6,26,male,9,2009-03-08,1
8340,15,29,female,9,2008-04-10,1
8341,1,0,,7,2015-09-08,0
8342,1,0,,9,2015-04-07,1
8343,1,0,,7,2015-04-12,0
8344,5,28,male,4,2016-11-08,1
8345,21,22,female,4,2016-02-01,1
8346,1,0,,7,2016-02-02,1
8347,14,18,male,4,2015-11-08,1
